Manager,Date,Agent Group,Agent Name,Interaction Type,Accepted,Rejected,Short,Engage Time,Hold Time,Wrap Time,Handle Time,Handle Time Minutes,Avg Engage Time,Avg Hold Time,Avg Wrap Time,Avg Handle Time,Engage Time %
Manager2,7/21/2019,Queue1,Agent16,Internal,11,0,1,00:19:38,00:00:00,00:09:05,00:28:43,29,00:01:47,00:00:00,00:00:55,00:02:37,0.92%
Manager2,7/21/2019,Queue1,Agent16,Outbound,41,0,0,06:26:04,01:43:37,00:39:38,09:39:17,579,00:09:25,00:02:58,00:00:58,00:12:36,18.00%
Manager3,7/21/2019,Queue2,Agent29,Inbound,126,0,0,08:19:51,09:30:19,02:02:02,20:01:35,1202,00:03:58,00:05:11,00:01:00,00:09:19,23.48%
Manager3,7/21/2019,Queue2,Agent29,Internal,7,0,0,00:21:50,00:08:02,00:06:53,00:36:45,37,00:03:07,00:02:41,00:00:59,00:05:15,1.03%
Manager3,7/21/2019,Queue2,Agent29,Outbound,12,0,0,01:22:34,00:32:08,00:10:49,02:15:04,135,00:06:53,00:05:21,00:00:59,00:09:39,3.88%
Manager3,7/21/2019,Queue2,Agent30,Inbound,82,0,0,07:35:03,04:10:32,01:13:31,13:34:43,815,00:05:33,00:03:35,00:00:56,00:09:42,21.27%
Manager3,7/21/2019,Queue2,Agent30,Internal,1,0,0,00:03:14,00:01:58,00:01:01,00:06:13,6,00:03:14,00:01:58,00:01:01,00:06:13,0.15%
Manager3,7/21/2019,Queue2,Agent30,Outbound,6,0,0,00:39:57,00:40:26,00:05:44,01:32:07,92,00:06:40,00:08:05,00:00:57,00:15:21,1.87%
Manager4,7/21/2019,Queue2,Agent36,Inbound,66,0,0,09:30:14,02:49:26,01:02:06,13:37:47,818,00:08:38,00:03:23,00:00:57,00:12:12,26.76%
Manager4,7/21/2019,Queue2,Agent36,Internal,9,0,0,00:14:45,00:03:17,00:09:05,00:34:19,34,00:01:38,00:01:39,00:01:01,00:03:26,0.69%
Manager4,7/21/2019,Queue2,Agent36,Outbound,18,0,0,04:14:01,00:33:20,00:17:30,05:19:57,320,00:14:07,00:02:34,00:00:58,00:17:47,11.92%
Manager5,7/21/2019,Queue3,Agent45,Inbound,93,1,0,09:06:12,06:03:01,01:18:29,16:47:44,1008,00:05:52,00:04:29,00:00:54,00:10:43,25.71%
Manager5,7/21/2019,Queue3,Agent45,Internal,13,0,0,00:41:08,00:10:53,00:04:23,00:56:24,56,00:03:10,00:03:38,00:00:33,00:04:20,1.94%
Manager5,7/21/2019,Queue3,Agent45,Outbound,14,0,0,01:52:28,00:46:27,00:11:59,03:32:14,212,00:08:02,00:04:13,00:00:51,00:12:29,5.29%
Manager5,7/21/2019,Queue3,Agent47,Inbound,123,0,0,10:36:42,05:05:14,01:53:50,17:54:38,1075,00:05:11,00:03:01,00:00:57,00:08:32,32.28%
Manager5,7/21/2019,Queue3,Agent47,Internal,1,0,0,00:00:08,00:00:00,00:01:00,00:01:08,1,00:00:08,00:00:00,00:01:00,00:01:08,0.01%
Manager5,7/21/2019,Queue3,Agent47,Outbound,19,0,0,01:24:09,00:21:23,00:16:05,02:33:54,154,00:04:26,00:02:08,00:00:57,00:06:41,4.27%
Manager5,7/21/2019,Queue3,Agent49,Inbound,50,0,1,08:25:40,00:56:59,00:44:21,10:12:27,612,00:10:07,00:01:58,00:00:55,00:12:15,23.44%
Manager5,7/21/2019,Queue3,Agent49,Outbound,16,0,1,02:10:22,00:01:33,00:11:14,02:46:53,167,00:08:09,00:00:47,00:00:42,00:09:49,6.04%
Manager1,7/24/2019,Queue1,Agent2,Inbound,189,0,0,13:59:27,05:17:55,03:03:33,22:57:56,1378,00:04:26,00:01:59,00:01:01,00:07:06,31.60%
Manager1,7/24/2019,Queue1,Agent2,Internal,9,0,0,00:28:36,00:02:21,00:08:10,00:39:07,39,00:03:11,00:00:47,00:00:54,00:04:21,1.08%
Manager1,7/24/2019,Queue1,Agent2,Outbound,20,0,0,01:55:18,00:40:05,00:17:55,03:23:53,204,00:05:46,00:02:52,00:01:00,00:09:16,4.34%
Manager1,7/24/2019,Queue1,Agent8,Inbound,75,0,1,15:44:55,04:40:14,01:12:24,21:45:44,1306,00:12:36,00:04:19,00:01:00,00:17:25,35.73%
Manager1,7/24/2019,Queue1,Agent8,Internal,3,0,0,00:57:00,00:18:56,00:03:03,01:18:59,79,00:19:00,00:09:28,00:01:01,00:26:20,2.16%
Manager1,7/24/2019,Queue1,Agent8,Outbound,9,0,0,02:00:25,00:27:32,00:07:19,02:54:35,175,00:13:23,00:04:35,00:01:03,00:17:28,4.55%
Manager2,7/24/2019,Queue1,Agent12,Inbound,155,0,0,14:29:55,05:19:09,02:31:48,22:50:17,1370,00:05:37,00:02:20,00:01:00,00:08:40,32.49%
Manager2,7/24/2019,Queue1,Agent12,Internal,6,0,0,00:24:23,00:00:33,00:06:02,00:31:48,32,00:04:04,00:00:33,00:01:00,00:05:18,0.91%
Manager2,7/24/2019,Queue1,Agent12,Outbound,16,0,0,02:45:01,00:25:15,00:15:20,03:58:46,239,00:10:19,00:02:18,00:00:58,00:11:56,6.16%
Manager2,7/24/2019,Queue1,Agent13,Inbound,195,0,0,12:46:47,05:51:48,03:05:53,22:04:22,1324,00:03:56,00:02:20,00:00:59,00:06:37,30.24%
Manager2,7/24/2019,Queue1,Agent13,Internal,8,0,0,00:17:05,00:00:00,00:08:05,00:25:10,25,00:02:08,00:00:00,00:01:01,00:03:09,0.67%
Manager2,7/24/2019,Queue1,Agent13,Outbound,20,0,0,01:42:33,00:18:45,00:19:23,02:48:39,169,00:05:08,00:01:42,00:00:58,00:07:02,4.04%
Manager2,7/24/2019,Queue1,Agent16,Inbound,28,0,0,02:54:50,01:49:29,00:27:10,05:13:48,314,00:06:15,00:04:46,00:01:00,00:11:12,18.11%
Manager2,7/24/2019,Queue1,Agent16,Internal,7,0,0,00:22:31,00:08:16,00:24:05,01:08:13,68,00:03:13,00:04:08,00:04:01,00:09:45,2.33%
Manager2,7/24/2019,Queue1,Agent16,Outbound,20,0,0,03:23:57,01:00:12,00:15:50,05:04:12,304,00:10:12,00:04:38,00:00:56,00:13:14,21.12%
Manager3,7/24/2019,Queue2,Agent29,Inbound,163,0,0,09:03:46,11:28:05,02:40:34,23:27:24,1407,00:03:20,00:04:55,00:01:00,00:08:35,21.04%
Manager3,7/24/2019,Queue2,Agent29,Internal,4,0,0,00:06:06,00:06:32,00:03:01,00:23:01,23,00:01:32,00:02:11,00:01:00,00:05:45,0.24%
Manager3,7/24/2019,Queue2,Agent29,Outbound,18,0,1,01:05:39,01:01:07,00:17:42,02:39:39,160,00:03:39,00:05:06,00:00:59,00:08:24,2.54%
Manager3,7/24/2019,Queue2,Agent30,Inbound,109,1,2,09:42:48,05:08:41,01:40:06,16:55:34,1016,00:05:21,00:03:21,00:00:56,00:09:04,23.86%
Manager3,7/24/2019,Queue2,Agent30,Internal,3,0,0,00:01:18,00:00:00,00:02:01,00:03:19,3,00:00:26,00:00:00,00:01:01,00:01:06,0.05%
Manager3,7/24/2019,Queue2,Agent30,Outbound,11,0,0,01:29:18,00:29:56,00:08:47,02:47:27,167,00:08:07,00:03:45,00:00:59,00:12:53,3.66%
Manager4,7/24/2019,Queue2,Agent36,Inbound,72,0,0,07:39:54,02:49:23,01:06:54,11:54:50,715,00:06:23,00:03:23,00:00:57,00:09:32,17.52%
Manager4,7/24/2019,Queue2,Agent36,Internal,19,0,1,00:34:10,00:05:45,00:18:09,00:58:04,58,00:01:48,00:01:55,00:00:57,00:03:03,1.30%
Manager4,7/24/2019,Queue2,Agent36,Outbound,37,0,0,08:04:44,01:00:40,00:32:42,10:18:27,618,00:13:06,00:02:15,00:00:56,00:16:17,18.46%
Manager5,7/24/2019,Queue3,Agent45,Inbound,81,2,0,07:47:32,06:03:11,01:07:48,15:08:42,909,00:05:46,00:05:30,00:00:50,00:11:05,18.84%
Manager5,7/24/2019,Queue3,Agent45,Internal,9,0,0,00:07:55,00:03:49,00:07:14,00:18:58,19,00:00:53,00:03:49,00:00:54,00:02:06,0.32%
Manager5,7/24/2019,Queue3,Agent45,Outbound,11,0,0,01:58:03,00:37:13,00:06:00,02:57:24,177,00:10:44,00:04:39,00:00:33,00:16:08,4.76%
Manager5,7/24/2019,Queue3,Agent47,Inbound,170,2,0,15:57:28,06:23:33,02:33:22,25:20:18,1520,00:05:38,00:02:56,00:00:56,00:08:47,35.57%
Manager5,7/24/2019,Queue3,Agent47,Internal,2,0,0,00:06:18,00:00:28,00:02:00,00:09:36,10,00:03:09,00:00:28,00:01:00,00:04:48,0.23%
Manager5,7/24/2019,Queue3,Agent47,Outbound,20,0,0,02:11:40,00:19:39,00:17:47,03:15:09,195,00:06:35,00:01:58,00:00:56,00:08:52,4.89%
Manager5,7/24/2019,Queue3,Agent49,Inbound,89,0,0,14:57:56,01:20:22,01:20:58,18:22:09,1102,00:10:05,00:01:43,00:00:55,00:12:07,33.39%
Manager5,7/24/2019,Queue3,Agent49,Internal,7,0,0,00:20:20,00:00:00,00:07:02,00:27:22,27,00:02:54,00:00:00,00:01:00,00:03:55,0.76%
Manager5,7/24/2019,Queue3,Agent49,Outbound,37,0,0,05:49:46,00:21:19,00:28:24,07:25:36,446,00:09:27,00:01:31,00:00:46,00:10:52,13.00%
Manager1,7/20/2019,Queue1,Agent2,Inbound,182,0,1,14:20:28,06:36:31,02:55:39,24:16:55,1457,00:04:44,00:02:35,00:01:00,00:07:50,32.15%
Manager1,7/20/2019,Queue1,Agent2,Internal,6,0,0,00:12:52,00:00:00,00:06:04,00:18:56,19,00:02:09,00:00:00,00:01:01,00:03:09,0.48%
Manager1,7/20/2019,Queue1,Agent2,Outbound,12,0,0,01:28:21,00:25:58,00:11:09,02:23:51,144,00:07:22,00:03:15,00:00:56,00:09:35,3.30%
Manager1,7/20/2019,Queue1,Agent8,Inbound,83,0,0,16:49:23,05:37:31,01:18:35,24:05:17,1445,00:12:10,00:04:30,00:01:00,00:17:25,37.70%
Manager1,7/20/2019,Queue1,Agent8,Internal,6,0,0,00:56:35,00:31:53,00:04:49,01:33:17,93,00:09:26,00:10:38,00:00:58,00:15:33,2.11%
Manager1,7/20/2019,Queue1,Agent8,Outbound,5,0,0,00:56:25,00:17:47,00:04:02,01:25:42,86,00:11:17,00:04:27,00:01:01,00:17:08,2.11%
Manager2,7/20/2019,Queue1,Agent12,Inbound,152,0,0,14:14:02,05:41:00,02:28:14,22:58:24,1378,00:05:37,00:02:28,00:01:00,00:08:57,33.29%
Manager2,7/20/2019,Queue1,Agent12,Internal,6,0,0,00:28:10,00:06:55,00:06:04,00:41:09,41,00:04:42,00:03:28,00:01:01,00:06:52,1.10%
Manager2,7/20/2019,Queue1,Agent12,Outbound,8,0,0,01:23:48,00:11:35,00:08:00,02:00:52,121,00:10:29,00:02:19,00:01:00,00:12:05,3.27%
Manager2,7/20/2019,Queue1,Agent13,Inbound,217,0,0,10:57:52,05:37:14,03:26:29,20:27:07,1227,00:03:02,00:02:06,00:00:59,00:05:35,25.10%
Manager2,7/20/2019,Queue1,Agent13,Internal,4,0,0,00:07:35,00:00:00,00:04:02,00:11:37,12,00:01:54,00:00:00,00:01:01,00:02:54,0.29%
Manager2,7/20/2019,Queue1,Agent13,Outbound,19,0,0,01:21:36,00:34:16,00:17:33,02:34:53,155,00:04:18,00:03:48,00:00:59,00:07:02,3.11%
Manager2,7/20/2019,Queue1,Agent16,Inbound,94,0,1,09:26:22,04:03:09,01:33:01,15:22:33,923,00:06:02,00:03:31,00:01:00,00:09:43,21.30%
Manager2,7/20/2019,Queue1,Agent16,Internal,7,0,0,00:16:24,00:01:45,00:07:03,00:25:12,25,00:02:21,00:00:53,00:01:00,00:03:36,0.62%
Manager2,7/20/2019,Queue1,Agent16,Outbound,56,0,0,05:57:07,02:37:43,00:55:15,10:20:21,620,00:06:23,00:03:26,00:01:00,00:10:20,13.43%
Manager3,7/20/2019,Queue2,Agent29,Inbound,152,0,0,08:13:09,10:09:50,02:27:24,21:36:02,1296,00:03:15,00:04:37,00:00:59,00:08:25,18.77%
Manager3,7/20/2019,Queue2,Agent29,Internal,6,0,1,00:10:33,00:07:36,00:06:02,00:24:11,24,00:01:46,00:02:32,00:01:00,00:04:02,0.40%
Manager3,7/20/2019,Queue2,Agent29,Outbound,16,0,0,01:20:07,01:04:36,00:15:05,02:57:57,178,00:05:00,00:04:02,00:01:00,00:09:53,3.05%
Manager3,7/20/2019,Queue2,Agent30,Inbound,57,1,0,06:37:44,02:29:38,00:49:35,10:11:25,611,00:06:59,00:03:00,00:00:54,00:10:44,15.04%
Manager3,7/20/2019,Queue2,Agent30,Internal,1,0,0,00:01:16,00:00:00,00:01:00,00:02:16,2,00:01:16,00:00:00,00:01:00,00:02:16,0.05%
Manager3,7/20/2019,Queue2,Agent30,Outbound,5,0,0,00:45:51,00:04:15,00:04:00,00:56:30,57,00:09:10,00:01:25,00:01:00,00:11:18,1.73%
Manager4,7/20/2019,Queue2,Agent36,Inbound,72,0,0,09:34:46,02:18:01,01:11:42,13:13:02,793,00:07:59,00:02:42,00:01:01,00:11:01,21.75%
Manager4,7/20/2019,Queue2,Agent36,Internal,21,0,0,00:34:34,00:08:58,00:21:06,01:04:38,65,00:01:39,00:01:07,00:01:00,00:03:05,1.31%
Manager4,7/20/2019,Queue2,Agent36,Outbound,31,0,0,05:52:13,01:00:13,00:28:03,07:48:55,469,00:11:22,00:02:44,00:00:58,00:14:39,13.33%
Manager5,7/20/2019,Queue3,Agent45,Inbound,91,1,0,08:05:52,05:50:50,01:17:38,15:35:37,936,00:05:20,00:04:33,00:00:54,00:09:51,23.72%
Manager5,7/20/2019,Queue3,Agent45,Internal,4,0,0,00:02:17,00:00:00,00:03:52,00:06:09,6,00:00:34,00:00:00,00:00:58,00:01:32,0.11%
Manager5,7/20/2019,Queue3,Agent45,Outbound,14,0,0,01:40:52,00:51:08,00:09:32,02:56:47,177,00:07:12,00:04:16,00:00:48,00:12:38,4.92%
Manager5,7/20/2019,Queue3,Agent47,Inbound,128,0,0,11:19:39,04:55:01,01:53:20,18:22:27,1102,00:05:19,00:02:57,00:00:56,00:08:29,31.81%
Manager5,7/20/2019,Queue3,Agent47,Internal,4,0,0,00:15:34,00:08:02,00:04:04,00:27:40,28,00:03:54,00:02:41,00:01:01,00:06:55,0.73%
Manager5,7/20/2019,Queue3,Agent47,Outbound,11,0,0,01:33:49,00:10:48,00:11:12,02:19:45,140,00:08:32,00:01:48,00:01:01,00:09:59,4.39%
Manager5,7/20/2019,Queue3,Agent49,Inbound,83,0,0,12:20:01,02:15:22,01:12:51,16:01:22,961,00:08:55,00:02:39,00:00:55,00:11:35,26.96%
Manager5,7/20/2019,Queue3,Agent49,Internal,9,0,0,00:48:36,00:02:31,00:07:59,01:12:41,73,00:05:24,00:01:16,00:00:53,00:07:16,1.77%
Manager5,7/20/2019,Queue3,Agent49,Outbound,19,0,0,04:48:34,00:39:05,00:17:55,06:12:14,372,00:15:11,00:04:53,00:00:57,00:17:44,10.51%
Manager1,7/22/2019,Queue1,Agent2,Inbound,149,0,0,10:50:48,04:19:53,02:32:16,18:07:55,1088,00:04:22,00:02:05,00:01:02,00:07:04,24.42%
Manager1,7/22/2019,Queue1,Agent2,Internal,8,0,0,00:40:00,00:02:46,00:07:05,01:03:25,63,00:05:00,00:02:46,00:01:01,00:07:56,1.50%
Manager1,7/22/2019,Queue1,Agent2,Outbound,8,0,0,00:46:48,00:11:15,00:08:34,01:21:04,81,00:05:51,00:02:15,00:01:04,00:08:06,1.76%
Manager1,7/22/2019,Queue1,Agent3,Inbound,192,0,2,07:33:10,05:15:13,03:05:43,16:26:15,986,00:02:22,00:02:03,00:00:59,00:04:54,17.21%
Manager1,7/22/2019,Queue1,Agent3,Internal,7,0,1,00:10:37,00:02:00,00:07:04,00:19:41,20,00:01:31,00:02:00,00:01:01,00:02:49,0.40%
Manager1,7/22/2019,Queue1,Agent3,Outbound,10,0,1,00:30:07,00:09:46,00:10:04,01:01:54,62,00:03:01,00:01:38,00:01:00,00:05:38,1.14%
Manager1,7/22/2019,Queue1,Agent4,Inbound,80,0,1,04:31:27,00:29:48,01:13:12,06:33:44,394,00:03:24,00:01:12,00:00:56,00:04:45,11.53%
Manager1,7/22/2019,Queue1,Agent4,Internal,8,0,2,00:09:45,00:00:00,00:04:07,00:13:52,14,00:01:13,00:00:00,00:00:41,00:01:44,0.41%
Manager1,7/22/2019,Queue1,Agent4,Outbound,31,0,0,01:16:55,00:08:08,00:29:29,02:38:35,159,00:02:29,00:00:49,00:00:57,00:04:10,3.27%
Manager1,7/22/2019,Queue1,Agent5,Inbound,110,0,0,08:12:54,03:44:10,01:45:31,13:49:00,829,00:04:29,00:02:26,00:00:58,00:07:28,23.00%
Manager1,7/22/2019,Queue1,Agent5,Internal,2,0,0,00:05:00,00:00:47,00:02:00,00:07:47,8,00:02:30,00:00:47,00:01:00,00:03:54,0.23%
Manager1,7/22/2019,Queue1,Agent5,Outbound,11,0,0,00:55:03,00:26:21,00:10:53,01:42:21,102,00:05:00,00:02:38,00:00:59,00:07:52,2.57%
Manager1,7/22/2019,Queue1,Agent6,Inbound,60,0,0,05:55:53,02:05:15,00:48:23,09:18:57,559,00:05:56,00:02:40,00:00:48,00:08:36,13.24%
Manager1,7/22/2019,Queue1,Agent6,Internal,4,0,0,00:19:25,00:04:27,00:04:01,00:27:53,28,00:04:51,00:02:14,00:01:00,00:06:58,0.72%
Manager1,7/22/2019,Queue1,Agent6,Outbound,21,0,0,01:55:41,00:34:29,00:16:43,03:20:59,201,00:05:31,00:02:18,00:00:50,00:08:02,4.30%
Manager1,7/22/2019,Queue1,Agent7,Inbound,63,0,2,08:37:47,01:24:52,01:02:27,11:28:08,688,00:08:13,00:02:21,00:01:00,00:10:35,19.37%
Manager1,7/22/2019,Queue1,Agent7,Internal,8,0,0,00:14:52,00:04:01,00:08:02,00:26:55,27,00:01:52,00:01:20,00:01:00,00:03:22,0.56%
Manager1,7/22/2019,Queue1,Agent7,Outbound,28,0,0,05:29:46,00:24:06,00:27:26,07:27:42,448,00:11:47,00:01:30,00:00:59,00:12:26,12.33%
Manager1,7/22/2019,Queue1,Agent8,Inbound,77,0,0,15:06:37,03:35:07,01:12:42,20:04:02,1204,00:11:46,00:03:28,00:01:00,00:15:38,33.97%
Manager1,7/22/2019,Queue1,Agent8,Internal,2,0,0,00:14:15,00:02:34,00:02:00,00:18:49,19,00:07:08,00:02:34,00:01:00,00:09:25,0.53%
Manager1,7/22/2019,Queue1,Agent8,Outbound,8,0,0,01:59:51,00:14:26,00:07:04,02:28:45,149,00:14:59,00:03:37,00:01:01,00:18:36,4.49%
Manager1,7/22/2019,Queue1,Agent9,Inbound,160,0,1,10:33:58,04:09:53,02:29:22,17:16:49,1037,00:03:58,00:01:41,00:00:56,00:06:29,23.75%
Manager1,7/22/2019,Queue1,Agent9,Internal,15,0,0,00:34:10,00:07:26,00:12:35,00:54:11,54,00:02:17,00:07:26,00:00:54,00:03:37,1.28%
Manager1,7/22/2019,Queue1,Agent9,Outbound,22,0,1,01:58:39,00:22:27,00:12:38,02:59:39,180,00:05:24,00:03:12,00:00:42,00:07:29,4.44%
Manager1,7/22/2019,Queue1,Agent10,Inbound,115,0,0,16:04:21,05:13:17,01:51:26,23:33:13,1413,00:08:23,00:03:22,00:00:59,00:11:59,35.57%
Manager1,7/22/2019,Queue1,Agent10,Internal,3,0,0,00:14:55,00:01:48,00:03:02,00:19:45,20,00:04:58,00:01:48,00:01:01,00:06:35,0.55%
Manager1,7/22/2019,Queue1,Agent10,Outbound,10,0,0,01:24:08,00:10:54,00:08:16,01:50:06,110,00:08:25,00:02:11,00:00:55,00:11:01,3.10%
Manager2,7/22/2019,Queue1,Agent11 ,Inbound,88,0,0,19:36:39,03:34:09,01:28:17,24:52:02,1492,00:13:22,00:02:43,00:01:01,00:16:46,43.73%
Manager2,7/22/2019,Queue1,Agent11 ,Internal,3,0,0,00:21:27,00:00:00,00:03:01,00:24:28,24,00:07:09,00:00:00,00:01:00,00:08:09,0.80%
Manager2,7/22/2019,Queue1,Agent11 ,Outbound,7,0,0,02:05:48,00:10:15,00:07:03,02:56:58,177,00:17:58,00:02:03,00:01:00,00:22:07,4.68%
Manager2,7/22/2019,Queue1,Agent12,Inbound,121,0,1,12:13:12,03:48:46,02:00:27,18:30:56,1111,00:06:04,00:02:05,00:01:00,00:08:58,27.55%
Manager2,7/22/2019,Queue1,Agent12,Internal,7,0,0,00:27:31,00:01:42,00:07:03,00:36:16,36,00:03:56,00:00:34,00:01:00,00:05:11,1.03%
Manager2,7/22/2019,Queue1,Agent12,Outbound,13,0,0,01:14:31,00:31:48,00:12:12,02:13:55,134,00:05:44,00:02:39,00:00:56,00:10:18,2.80%
Manager2,7/22/2019,Queue1,Agent13,Inbound,123,0,0,06:12:14,03:06:46,01:58:42,11:42:54,703,00:03:02,00:01:59,00:01:00,00:05:24,17.73%
Manager2,7/22/2019,Queue1,Agent13,Outbound,12,0,0,00:32:11,00:04:14,00:11:02,00:53:49,54,00:02:41,00:01:04,00:01:00,00:04:29,1.53%
Manager2,7/22/2019,Queue1,Agent14,Inbound,114,0,0,08:13:10,07:14:40,01:48:21,17:29:10,1049,00:04:20,00:04:18,00:00:59,00:08:58,18.88%
Manager2,7/22/2019,Queue1,Agent14,Internal,5,0,0,00:06:24,00:00:00,00:05:02,00:11:26,11,00:01:17,00:00:00,00:01:00,00:02:17,0.24%
Manager2,7/22/2019,Queue1,Agent14,Outbound,13,0,0,01:06:09,00:50:09,00:11:50,02:24:25,144,00:05:05,00:05:34,00:00:59,00:09:38,2.53%
Manager2,7/22/2019,Queue1,Agent15,Inbound,128,0,0,08:03:31,05:36:16,02:00:22,16:02:02,962,00:03:47,00:03:14,00:00:58,00:07:24,22.72%
Manager2,7/22/2019,Queue1,Agent15,Internal,6,0,0,00:07:15,00:01:48,00:05:02,00:19:01,19,00:01:13,00:00:54,00:01:00,00:03:10,0.34%
Manager2,7/22/2019,Queue1,Agent15,Outbound,7,0,0,01:10:37,00:07:34,00:05:46,01:32:08,92,00:10:05,00:01:54,00:00:49,00:11:31,3.32%
Manager2,7/22/2019,Queue1,Agent16,Inbound,81,0,0,07:26:47,02:53:51,01:20:06,12:01:50,722,00:05:31,00:03:00,00:01:00,00:08:36,16.77%
Manager2,7/22/2019,Queue1,Agent16,Internal,12,0,2,00:25:01,00:00:08,00:11:13,00:41:37,42,00:02:05,00:00:08,00:00:56,00:03:12,0.94%
Manager2,7/22/2019,Queue1,Agent16,Outbound,45,0,1,04:52:15,01:39:05,00:44:19,08:08:50,489,00:06:30,00:03:18,00:01:00,00:09:47,10.97%
Manager2,7/22/2019,Queue1,Agent17,Inbound,106,0,0,16:51:59,04:56:05,01:45:19,23:47:02,1427,00:09:33,00:05:06,00:01:00,00:13:13,37.77%
Manager2,7/22/2019,Queue1,Agent17,Internal,4,0,0,00:20:22,00:04:56,00:03:28,00:28:46,29,00:05:06,00:02:28,00:00:52,00:07:12,0.76%
Manager2,7/22/2019,Queue1,Agent17,Outbound,13,0,0,01:39:07,00:18:57,00:11:33,02:33:59,154,00:07:37,00:03:47,00:00:53,00:10:16,3.70%
Manager2,7/22/2019,Queue1,Agent18,Inbound,133,0,0,07:56:32,04:03:40,02:08:02,14:21:20,861,00:03:35,00:02:56,00:01:00,00:06:23,22.26%
Manager2,7/22/2019,Queue1,Agent18,Internal,5,0,0,00:11:30,00:02:30,00:05:04,00:19:04,19,00:02:18,00:01:15,00:01:01,00:03:49,0.54%
Manager2,7/22/2019,Queue1,Agent18,Outbound,8,0,0,01:00:47,00:13:10,00:07:06,01:27:52,88,00:07:36,00:02:38,00:00:53,00:10:59,2.84%
Manager2,7/22/2019,Queue1,Agent20,Inbound,39,0,1,04:25:48,01:07:58,00:26:15,06:12:28,372,00:06:49,00:02:04,00:00:41,00:08:52,9.97%
Manager2,7/22/2019,Queue1,Agent20,Internal,8,0,0,00:06:44,00:00:03,00:03:22,00:10:09,10,00:00:51,00:00:03,00:00:25,00:01:16,0.25%
Manager2,7/22/2019,Queue1,Agent20,Outbound,12,0,0,01:57:21,00:24:41,00:08:58,02:42:19,162,00:09:47,00:02:28,00:00:45,00:13:32,4.40%
Manager3,7/22/2019,Queue2,Agent21,Inbound,74,1,0,04:09:06,03:25:04,01:05:06,08:47:42,528,00:03:22,00:03:12,00:00:54,00:07:08,15.45%
Manager3,7/22/2019,Queue2,Agent21,Internal,4,0,0,00:08:45,00:00:00,00:04:03,00:12:48,13,00:02:11,00:00:00,00:01:01,00:03:12,0.54%
Manager3,7/22/2019,Queue2,Agent21,Outbound,4,0,0,00:33:41,00:03:36,00:03:05,00:40:22,40,00:08:25,00:01:48,00:00:46,00:10:06,2.09%
Manager3,7/22/2019,Queue2,Agent22,Inbound,78,0,0,08:48:37,04:53:54,01:17:38,15:25:56,926,00:06:47,00:04:16,00:01:00,00:11:26,19.65%
Manager3,7/22/2019,Queue2,Agent22,Internal,7,0,1,00:15:00,00:00:00,00:07:04,00:22:04,22,00:02:09,00:00:00,00:01:01,00:03:09,0.56%
Manager3,7/22/2019,Queue2,Agent22,Outbound,18,0,0,02:37:58,01:03:20,00:15:22,04:24:59,265,00:08:47,00:03:58,00:00:58,00:12:37,5.87%
Manager3,7/22/2019,Queue2,Agent23,Inbound,142,0,1,08:12:16,02:14:51,02:19:43,13:05:49,786,00:03:28,00:01:29,00:00:59,00:05:25,22.84%
Manager3,7/22/2019,Queue2,Agent23,Internal,20,0,10,00:26:52,00:00:00,00:17:49,00:44:41,45,00:01:21,00:00:00,00:00:53,00:02:14,1.25%
Manager3,7/22/2019,Queue2,Agent23,Outbound,13,0,0,01:03:46,00:04:01,00:12:06,01:30:04,90,00:04:54,00:01:20,00:01:01,00:06:56,2.96%
Manager3,7/22/2019,Queue2,Agent24,Inbound,167,0,0,14:23:40,04:09:29,00:37:57,19:25:22,1165,00:05:10,00:02:30,00:00:14,00:06:54,32.53%
Manager3,7/22/2019,Queue2,Agent24,Internal,3,0,0,00:09:15,00:00:00,00:00:09,00:10:21,10,00:03:05,00:00:00,00:00:03,00:02:35,0.35%
Manager3,7/22/2019,Queue2,Agent24,Outbound,17,0,0,01:32:18,00:26:13,00:04:27,02:29:48,150,00:05:26,00:04:22,00:00:17,00:07:53,3.48%
Manager3,7/22/2019,Queue2,Agent25,Inbound,28,0,0,03:12:07,01:43:10,00:26:57,05:36:09,336,00:06:52,00:04:18,00:01:00,00:11:35,7.21%
Manager3,7/22/2019,Queue2,Agent25,Outbound,3,0,0,00:08:49,00:00:00,00:03:00,00:11:49,12,00:02:56,00:00:00,00:01:00,00:03:56,0.33%
Manager3,7/22/2019,Queue2,Agent26,Inbound,23,1,0,02:28:22,00:51:24,00:20:30,03:47:44,228,00:06:27,00:02:42,00:00:56,00:09:54,5.56%
Manager3,7/22/2019,Queue2,Agent26,Internal,5,0,0,00:33:35,00:00:00,00:03:10,00:36:45,37,00:06:43,00:00:00,00:00:38,00:07:21,1.26%
Manager3,7/22/2019,Queue2,Agent26,Outbound,12,0,1,00:53:17,00:00:00,00:08:12,01:12:32,73,00:04:26,00:00:00,00:00:49,00:05:35,2.00%
Manager3,7/22/2019,Queue2,Agent27,Inbound,94,0,0,13:43:30,06:09:24,01:17:21,21:22:13,1282,00:08:46,00:04:18,00:00:49,00:13:30,38.10%
Manager3,7/22/2019,Queue2,Agent27,Internal,2,0,0,00:06:34,00:00:00,00:00:06,00:06:40,7,00:03:17,00:00:00,00:00:03,00:03:20,0.30%
